journals/ijcm/YangFL14,article,A mollification regularization method for unknown source in time-fractional diffusion equation.,,2014,91,1516-1534,,db/journals/ijcm/ijcm91.html#YangFL14,Int. J. Comput. Math.,
conf/graphicsinterface/SinghK00,inproceedings,Skinning Characters using Surface Oriented Free-Form Deformations.,Graphics Interface,2000,,35-42,,db/conf/graphicsinterface/graphicsinterface2000.html#SinghK00,,
conf/iccv/LewBSH07,inproceedings,Human-Computer Intelligent Interaction: A Survey.,ICCV-HCI,2007,,1-5,,db/conf/iccv/iccv-hci2007.html#LewBSH07,,
conf/cogart/KhanKM11,inproceedings,Distributed spectrum map for cognitive radio ad hoc networks.,CogART,2011,,19,,db/conf/cogart/cogart2011.html#KhanKM11,,
conf/aswec/QianXWPZC07,inproceedings,Tool Support for BPEL Verification in ActiveBPEL Engine.,ASWEC,2007,,90-100,,db/conf/aswec/aswec2007.html#QianXWPZC07,,
conf/formats/DavidLLMPVW11,inproceedings,Statistical Model Checking for Networks of Priced Timed Automata.,FORMATS,2011,,80-96,,db/conf/formats/formats2011.html#DavidLLMPVW11,,
conf/interspeech/ThlithiPPA14,inproceedings,Segmentation in singer turns with the Bayesian information criterion.,INTERSPEECH,2014,,1988-1992,,db/conf/interspeech/interspeech2014.html#ThlithiPPA14,,
journals/jise/ZhangPCX14,article,Effect of Security Investment on Evolutionary Games.,,2014,30,1695-1718,,db/journals/jise/jise30.html#ZhangPCX14,J. Inf. Sci. Eng.,
conf/mim/OzturkTHO13,inproceedings,Cyclic Scheduling of Flexible Mixed Model Assembly Lines.,MIM,2013,,857-862,,db/conf/mim/mim2013.html#OzturkTHO13,,
conf/icns/BadiiCHBEPPCHB09,inproceedings,Real-Time Context-Aware Network Security Policy Enforcement System (RC-NSPES).,ICNS,2009,,112-121,,db/conf/icns/icns2009.html#BadiiCHBEPPCHB09,,
conf/iccv/HuangKMZ98,inproceedings,Spatial Color Indexing and Applications.,ICCV,1998,,602-607,,db/conf/iccv/iccv1998.html#HuangKMZ98,,
conf/gecco/WallinR09,inproceedings,Evaluation of population partitioning schemes in bayesian classifier EDAs: estimation of distribution algoithms.,GECCO,2009,,469-476,,db/conf/gecco/gecco2009.html#WallinR09,,
books/daglib/0012541,book,Architecture exploration for embedded processors with LISA.,,2002,,"I-VIII, 1-230",Kluwer,,,
journals/jamia/YuHF02,article,Research Paper: Mapping Abbreviations to Full Forms in Biomedical Articles.,,2002,9,262-272,,db/journals/jamia/jamia9.html#YuHF02,JAMIA,
conf/kdd/MeiguinsM09,inproceedings,Multiple coordinated views supporting visual analytics.,KDD Workshop on Visual Analytics and Knowledge Discovery,2009,,40-45,,db/conf/kdd/vakd2009.html#MeiguinsM09,,
conf/interspeech/GowdaKKCPGK14,inproceedings,On the role of missing data imputation and NMF feature enhancement in building synthetic voices using reverberant speech.,INTERSPEECH,2014,,2947-2951,,db/conf/interspeech/interspeech2014.html#GowdaKKCPGK14,,
journals/tis/Thomas96,article,Introduction: A Debate about the Ethics of Fair Practices for Collecting Social Science Data in Cyberspace.,,1996,12,107-118,,db/journals/tis/tis12.html#Thomas96,Inf. Soc.,
journals/jcsc/GaoXLG13,article,Noise Analysis and Design of Current Accumulator for TDI-CMOS Image Sensor.,,2013,22,,,db/journals/jcsc/jcsc22.html#GaoXLG13,"Journal of Circuits, Systems, and Computers",
conf/isss/Leupers98,inproceedings,HDL-Based Modeling of Embedded Processor Behavior for Retargetable Compilation.,ISSS,1998,,51-,,db/conf/isss/isss1998.html#Leupers98,,
conf/interspeech/GrezlK14,inproceedings,Combination of multilingual and semi-supervised training for under-resourced languages.,INTERSPEECH,2014,,820-824,,db/conf/interspeech/interspeech2014.html#GrezlK14,,
books/daglib/p/LochtefeldKR11,incollection,Mobile Projection Interfaces for Augmented Reality Applications.,Handbook of Augmented Reality,2011,,177-197,,db/books/daglib/0027797.html#LochtefeldKR11,,
conf/softvis/BurchDW05,inproceedings,Visual data mining in software archives.,SOFTVIS,2005,,37-46,,db/conf/softvis/softvis2005.html#BurchDW05,,
conf/ivic/ZainalHSH13,inproceedings,Face Verification Using Multiple Localized Face Features.,IVIC,2013,,97-103,,db/conf/ivic/ivic2013.html#ZainalHSH13,,
conf/nips/ZhaoL13,inproceedings,Sparse Inverse Covariance Estimation with Calibration.,NIPS,2013,,2274-2282,,db/conf/nips/nips2013.html#ZhaoL13,,
conf/icps/OlivierGCJK06,inproceedings,Crossmodal Attention in Public-Private Displays.,ICPS,2006,,13-18,,db/conf/icps/icps2006.html#OlivierGCJK06,,
conf/idms/MakaroffNH99,inproceedings,Network Bandwidth Allocation and Admission Control for a Continuous Media File Server.,IDMS,1999,,337-350,,db/conf/idms/idms99.html#MakaroffNH99,,
conf/vcip/Montufar-ChaveznavaG01,inproceedings,Adaptive approximation image coding models.,VCIP,2001,,65-74,,db/conf/vcip/vcip2001.html#Montufar-ChaveznavaG01,,
conf/ic3/MalhotraKK14,inproceedings,Dynamic scaling of web services for xen based virtual cloud environment.,IC3,2014,,212-217,,db/conf/ic3/ic3-2014.html#MalhotraKK14,,
journals/ijmms/KellySG93,article,Artificial Intelligence in Education: Using State Space Search and Heuristics in Mathematics Instruction.,,1993,38,725-746,,db/journals/ijmms/ijmms38.html#KellySG93,International Journal of Man-Machine Studies,
conf/gecco/RyanMA04,inproceedings,A Competitive Building Block Hypothesis.,GECCO (2),2004,,654-665,,db/conf/gecco/gecco2004-2.html#RyanMA04,,
journals/pami/HuangBHN95,article,Uniqueness of 3D Pose Under Weak Perspective: A Geometrical Proof.,,1995,17,1220-1221,,db/journals/pami/pami17.html#HuangBHN95,IEEE Trans. Pattern Anal. Mach. Intell.,
journals/cga/MachoverD02c,article,New Products.,,2002,22,86-88,,db/journals/cga/cga22.html#MachoverD02c,IEEE Computer Graphics and Applications,
journals/ijcim/SongMWZ13,article,Failure modes and effects analysis using integrated weight-based fuzzy TOPSIS.,,2013,26,1172-1186,,db/journals/ijcim/ijcim26.html#SongMWZ13,Int. J. Computer Integrated Manufacturing,
conf/eurogp/KantschikB02,inproceedings,Linear-Graph GP - A New GP Structure.,EuroGP,2002,,83-92,,db/conf/eurogp/eurogp2002.html#KantschikB02,,
conf/nips/WagerWL13,inproceedings,Dropout Training as Adaptive Regularization.,NIPS,2013,,351-359,,db/conf/nips/nips2013.html#WagerWL13,,
conf/siggraph/FerreiraCBMKLSAZF14,inproceedings,Spheree: a 3D perspective-corrected interactive spherical scalable display.,SIGGRAPH Posters,2014,,86,,db/conf/siggraph/siggraph2014posters.html#FerreiraCBMKLSAZF14,,
journals/tip/HogeMLBP02,article,A doubly adaptive approach to dynamic MRI sequence estimation.,,2002,11,1168-1178,,db/journals/tip/tip11.html#HogeMLBP02,IEEE Transactions on Image Processing,
conf/ecai/ChenW12,inproceedings,An Efficient and Adaptive Approach to Negotiation in Complex Environments.,ECAI,2012,,228-233,,db/conf/ecai/ecai2012.html#ChenW12,,
conf/sgai/RobbenVLS10,inproceedings,Discretisation Does Affect the Performance of Bayesian Networks.,SGAI Conf.,2010,,237-250,,db/conf/sgai/sgai2010.html#RobbenVLS10,,
conf/nossdav/KolaKL04,inproceedings,A fully automated fault-tolerant system for distributed video processing and off-site replication.,NOSSDAV,2004,,122-126,,db/conf/nossdav/nossdav2004.html#KolaKL04,,
conf/isbi/ZhangBB02,inproceedings,A multi-resolution admissible solution approach for diffuse optical tomography.,ISBI,2002,,1005-1008,,db/conf/isbi/isbi2002.html#ZhangBB02,,
conf/aime/FerreiraL09,inproceedings,Modelling Screening Mammography Images: A Probabilistic Relational Approach.,AIME,2009,,405-409,,db/conf/aime/aime2009.html#FerreiraL09,,
journals/ijcv/TaoH02,article,Visual Estimation and Compression of Facial Motion Parameters-Elements of a 3D Model-Based Video Coding System.,,2002,50,111-125,,db/journals/ijcv/ijcv50.html#TaoH02,International Journal of Computer Vision,
conf/cscw/BranhamTNHTO14,inproceedings,Co-creating &amp; identity-making in CSCW: revisiting ethics in design research.,CSCW Companion,2014,,305-308,,db/conf/cscw/cscw2014c.html#BranhamTNHTO14,,
journals/cmig/BianMHZNFLC13,article,SR-NLM: A sinogram restoration induced non-local means image filtering for low-dose computed tomography.,,2013,37,293-303,,db/journals/cmig/cmig37.html#BianMHZNFLC13,Comp. Med. Imag. and Graph.,
conf/cscwd/JiTHWW07,inproceedings,An Access Control Model for Service Composite.,CSCWD,2007,,852-857,,db/conf/cscwd/cscwd2007.html#JiTHWW07,,
journals/spl/YangTCTL08,article,Spatiotemporal Smooth Models for Moving Object Detection.,,2008,15,497-500,,db/journals/spl/spl15.html#YangTCTL08,IEEE Signal Process. Lett.,
conf/chi/VinesDDWO14,inproceedings,Experience design theatre: exploring the role of live theatre in scaffolding design dialogues.,CHI,2014,,683-692,,db/conf/chi/chi2014.html#VinesDDWO14,,
journals/corr/abs-1207-1272,inproceedings,UPPAAL-SMC: Statistical Model Checking for Priced Timed Automata,QAPL,2012,,1-16,,db/series/eptcs/eptcs85.html#abs-1207-1272,,
conf/icc/CiGZC06,inproceedings,A Packet Fair Queueing Algorithm for CDMA2000 1xEV-DV Networks.,ICC,2006,,5474-5479,,db/conf/icc/icc2006.html#CiGZC06,,
journals/ijhci/KavianiFLF12,article,Investigating a Design Space for Multidevice Environments.,,2012,28,722-729,,db/journals/ijhci/ijhci28.html#KavianiFLF12,Int. J. Hum. Comput. Interaction,
conf/vcip/KangMP01,inproceedings,Simultaneous digital focusing and motion blur removal using segmentation-based adaptive regularization.,VCIP,2001,,776-786,,db/conf/vcip/vcip2001.html#KangMP01,,
conf/icml/WilsonFRT07,inproceedings,Multi-task reinforcement learning: a hierarchical Bayesian approach.,ICML,2007,,1015-1022,,db/conf/icml/icml2007.html#WilsonFRT07,,
journals/aiedam/McMahonCLSWC02,article,No zero match browsing of hierarchically categorized information entities.,,2002,16,243-257,,db/journals/aiedam/aiedam16.html#McMahonCLSWC02,AI EDAM,
conf/isda/Zhang06,inproceedings,Stable Fuzzy Adaptive Control Based on Optimal Fuzzy Reasoning.,ISDA (1),2006,,299-304,,db/conf/isda/isda2006-1.html#Zhang06,,
conf/wcnc/SelimD14,inproceedings,A method for reducing the out-of-band emissions for OFDM systems.,WCNC,2014,,730-734,,db/conf/wcnc/wcnc2014.html#SelimD14,,
conf/rskt/AzamY12,inproceedings,Multiple Criteria Decision Analysis with Game-Theoretic Rough Sets.,RSKT,2012,,399-408,,db/conf/rskt/rskt2012.html#AzamY12,,
conf/cse/ZhouXFLWYZS13,inproceedings,A New Scheme for Indirect Trust Calculation to Resist Bigmouth Attack in Wireless Ad Hoc Network.,CSE,2013,,248-251,,db/conf/cse/cse2013.html#ZhouXFLWYZS13,,
journals/mags/JiangZSY09,article,Workflow management in the grid era: A goal-driven approach based on process patterns.,,2009,5,325-343,,db/journals/mags/mags5.html#JiangZSY09,Multiagent and Grid Systems,
conf/icmla/YangCH13,inproceedings,Pairwise Clustering by Minimizing the Error of Unsupervised Nearest Neighbor Classification.,ICMLA (2),2013,,182-187,,db/conf/icmla/icmla2013-2.html#YangCH13,,
conf/nsdi/TanZFLYWZWWV09,inproceedings,Sora: High Performance Software Radio Using General Purpose Multi-core Processors.,NSDI,2009,,75-90,,db/conf/nsdi/nsdi2009.html#TanZFLYWZWWV09,,
conf/ecai/SiderisD12,inproceedings,Propositional Planning as Optimization.,ECAI,2012,,732-737,,db/conf/ecai/ecai2012.html#SiderisD12,,
conf/tei/Vigneshwara14,inproceedings,Aleph of emotions comparing global online emotions.,Tangible and Embedded Interaction,2014,,330-331,,db/conf/tei/tei2014.html#Vigneshwara14,,
conf/spdp/XuNM95,inproceedings,Sender-based message logging for reducing rollback propagation.,SPDP,1995,,602-609,,db/conf/spdp/spdp1995.html#XuNM95,,
conf/siggraph/BennisVI91,inproceedings,Piecewise surface flattening for non-distorted texture mapping.,SIGGRAPH,1991,,237-246,,db/conf/siggraph/siggraph1991.html#BennisVI91,,
conf/interspeech/Watson14,inproceedings,"Mappings between vocal tract area functions, vocal tract resonances and speech formants for multiple speakers.",INTERSPEECH,2014,,1993-1997,,db/conf/interspeech/interspeech2014.html#Watson14,,
journals/tmm/TangFTHH08,article,Humanoid Audio-Visual Avatar With Emotive Text-to-Speech Synthesis.,,2008,10,969-981,,db/journals/tmm/tmm10.html#TangFTHH08,IEEE Transactions on Multimedia,
conf/iva/SansonnetML05,inproceedings,A Software Engineering Approach Combining Rational and Conversational Agents for the Design of Assistance Applications.,IVA,2005,,111-119,,db/conf/iva/iva2005.html#SansonnetML05,,
conf/wcnc/DuZ07,inproceedings,Adaptive Multicast with Power and Rate Control Over Fading Channels in Mobile Wireless Networks.,WCNC,2007,,3335-3340,,db/conf/wcnc/wcnc2007.html#DuZ07,,
journals/corr/XuWGSKDCL14,article,Patterns of Ship-borne Species Spread: A Clustering Approach for Risk Assessment and Management of Non-indigenous Species Spread.,,2014,abs/1401.5407,,,db/journals/corr/corr1401.html#XuWGSKDCL14,CoRR,
conf/nips/PutzkyFBM14,inproceedings,A Bayesian model for identifying hierarchically organised states in neural population activity.,NIPS,2014,,3095-3103,,db/conf/nips/nips2014.html#PutzkyFBM14,,
conf/ecai/LinDETM14,inproceedings,Bias reformulation for one-shot function induction.,ECAI,2014,,525-530,,db/conf/ecai/ecai2014.html#LinDETM14,,
books/daglib/0028506,book,Mastering the Information Age - Solving Problems with Visual Analytics.,,2010,,1-168,Eurographics Association,,,
conf/sg/MendezFS10,inproceedings,Focus and Context in Mixed Reality by Modulating First Order Salient Features.,Smart Graphics,2010,,232-243,,db/conf/sg/sg2010.html#MendezFS10,,
conf/ecai/NunesMLBL14,inproceedings,Pattern-based Explanation for Automated Decisions.,ECAI,2014,,669-674,,db/conf/ecai/ecai2014.html#NunesMLBL14,,
journals/pervasive/NarayanaswamiKM11,article,"Guest Editors' Introduction.",,2011,10,16-18,,db/journals/pervasive/pervasive10.html#NarayanaswamiKM11,IEEE Pervasive Computing,
journals/corr/abs-1305-5762,article,Decoding by Sampling II: Derandomization and Soft-output Decoding,,2013,abs/1305.5762,,,db/journals/corr/corr1305.html#abs-1305-5762,CoRR,
journals/lgrs/ShaoZZD14,article,A Novel Hierarchical Semisupervised SVM for Classification of Hyperspectral Images.,,2014,11,1609-1613,,db/journals/lgrs/lgrs11.html#ShaoZZD14,IEEE Geosci. Remote Sensing Lett.,
conf/uist/SulaimanO08,inproceedings,Attribute gates.,UIST,2008,,57-66,,db/conf/uist/uist2008.html#SulaimanO08,,
conf/nips/SadowskiWB14,inproceedings,Searching for Higgs Boson Decay Modes with Deep Learning.,NIPS,2014,,2393-2401,,db/conf/nips/nips2014.html#SadowskiWB14,,
journals/dss/ZhangCC04,article,Decision consolidation: criteria weight determination using multiple preference formats.,,2004,38,247-258,,db/journals/dss/dss38.html#ZhangCC04,Decision Support Systems,
conf/sbm/CummingsFH12,inproceedings,RedDog: A Smart Sketch Interface for Autonomous Aerial Systems.,SBM,2012,,21-28,,db/conf/sbm/sbm2012.html#CummingsFH12,,
conf/uai/MurrayG04,inproceedings,Bayesian Learning in Undirected Graphical Models: Approximate MCMC Algorithms.,UAI,2004,,392-399,,db/conf/uai/uai2004.html#MurrayG04,,
journals/ieicet/XiongCHY14,article,Digital Background Calibration for a 14-bit 100-MS/s Pipelined ADC Using Signal-Dependent Dithering.,,2014,97-C,207-214,,db/journals/ieicet/ieicet97c.html#XiongCHY14,IEICE Transactions,
conf/dbvis/BoyleEHKLS93,inproceedings,"Database Issues for Data Visualization: Interaction, User Interfaces, and Presentation.",Workshop on Database Issues for Data Visualization,1993,,25-34,,db/conf/dbvis/dbvis1993.html#BoyleEHKLS93,,
conf/euromicro/RoedigBS04,inproceedings,Determination of Aggregation Points in Wireless Sensor Networks.,EUROMICRO,2004,,503-510,,db/conf/euromicro/euromicro2004.html#RoedigBS04,,
conf/interspeech/KatzCWFEBPR14,inproceedings,"Opti-speech: a real-time, 3d visual feedback system for speech training.",INTERSPEECH,2014,,1174-1178,,db/conf/interspeech/interspeech2014.html#KatzCWFEBPR14,,
conf/ciss/SuZ09,inproceedings,Secondary user friendly TDMA scheduling for primary users in cognitive radio networks.,CISS,2009,,593-599,,db/conf/ciss/ciss2009.html#SuZ09,,
conf/cp/LarrosaM96,inproceedings,Exploiting the Use of DAC in MAX-CSP.,CP,1996,,308-322,,db/conf/cp/cp96.html#LarrosaM96,,
conf/interspeech/DeteyREK14,inproceedings,Corpus-based L2 phonological data and semi-automatic perceptual analysis: the case of nasal vowels produced by beginner Japanese learners of French.,INTERSPEECH,2014,,539-543,,db/conf/interspeech/interspeech2014.html#DeteyREK14,,
conf/nips/Paskin01,inproceedings,Grammatical Bigrams.,NIPS,2001,,91-97,,db/conf/nips/nips2001.html#Paskin01,,
conf/cvpr/LiCCSH12,inproceedings,Beyond Mahalanobis distance: Learning second-order discriminant function for people verification.,CVPR Workshops,2012,,45-50,,db/conf/cvpr/cvprw2012.html#LiCCSH12,,
conf/isi/GelbartONSCZ05,inproceedings,CODESSEAL: Compiler/FPGA Approach to Secure Applications.,ISI,2005,,530-535,,db/conf/isi/isi2005.html#GelbartONSCZ05,,
conf/nips/FestaHL14,inproceedings,Analog Memories in a Balanced Rate-Based Network of E-I Neurons.,NIPS,2014,,2231-2239,,db/conf/nips/nips2014.html#FestaHL14,,
conf/mc/ReichHWM14,inproceedings,OsiriX in Motion - Ein Prototyp zur berührungslosen Interaktion im OP.,Mensch & Computer,2014,,235-244,,db/conf/mc/mc2014.html#ReichHWM14,,
conf/ecai/OlivierNLM96,inproceedings,Analogical Representations for Mechanism Synthesis.,ECAI,1996,,506-510,,db/conf/ecai/ecai96.html#OlivierNLM96,,
conf/icip/XuM02,inproceedings,Adaptive two-pass median filter to remove impulsive noise.,ICIP (1),2002,,808-811,,db/conf/icip/icip2002-1.html#XuM02,,
conf/interspeech/Ishihara14,inproceedings,Replicate mismatch between test/background and development databases: the impact on the performance of likelihood ratio-based forensic voice comparison.,INTERSPEECH,2014,,393-397,,db/conf/interspeech/interspeech2014.html#Ishihara14,,
conf/valuetools/KerkezWMGP09,inproceedings,Feasibility analysis of controller design for adaptive channel hopping.,VALUETOOLS,2009,,76,,db/conf/valuetools/valuetools2009.html#KerkezWMGP09,,
conf/sgai/CorsarSM07,inproceedings,Extending Jess to Handle Uncertainty.,SGAI Conf.,2007,,81-93,,db/conf/sgai/sgai2007.html#CorsarSM07,,
conf/ic3/KumarNK14,inproceedings,Static hand gesture recognition using stacked Denoising Sparse Autoencoders.,IC3,2014,,99-104,,db/conf/ic3/ic3-2014.html#KumarNK14,,
journals/ijcat/LingYWY11,article,An adaptive optimisation method for multimedia services in wireless networks.,,2011,42,298-305,,db/journals/ijcat/ijcat42.html#LingYWY11,IJCAT,
journals/iet-com/HuangXFL14,article,Securing the cloud storage audit service: defending against frame and collude attacks of third party auditor.,,2014,8,2106-2113,,db/journals/iet-com/iet-com8.html#HuangXFL14,IET Communications,
conf/www/JinLYWJH10,inproceedings,iRIN: image retrieval in image-rich information networks.,WWW,2010,,1261-1264,,db/conf/www/www2010.html#JinLYWJH10,,
conf/nips/ChatterjeeCB14,inproceedings,Generalized Dantzig Selector: Application to the k-support norm.,NIPS,2014,,1934-1942,,db/conf/nips/nips2014.html#ChatterjeeCB14,,
conf/ausai/MichelsVL12,inproceedings,Probabilistic Model-Based Assessment of Information Quality in Uncertain Domains.,Australasian Conference on Artificial Intelligence,2012,,890-901,,db/conf/ausai/ausai2012.html#MichelsVL12,,
conf/icann/GrootBH11,inproceedings,Learning from Multiple Annotators with Gaussian Processes.,ICANN (2),2011,,159-164,,db/conf/icann/icann2011-2.html#GrootBH11,,
conf/msn/DaiZTSL09,inproceedings,Lossy Data Aggregation in Multihop Wireless Sensor Networks.,MSN,2009,,156-163,,db/conf/msn/msn2009.html#DaiZTSL09,,
conf/apgv/NguyenZPCK09,inproceedings,Effects of scale change on distance perception in virtual environments.,APGV,2009,,27-34,,db/conf/apgv/apgv2009.html#NguyenZPCK09,,
conf/cikm/TangZLW12,inproceedings,Incorporating occupancy into frequent pattern mining for high quality pattern recommendation.,CIKM,2012,,75-84,,db/conf/cikm/cikm2012.html#TangZLW12,,
conf/icimcs/XuMZYL12,inproceedings,AMIGO: accurate mobile image geotagging.,ICIMCS,2012,,11-14,,db/conf/icimcs/icimcs2012.html#XuMZYL12,,
conf/socinfo/YaoZHXL11,inproceedings,Comparing Linkage Graph and Activity Graph of Online Social Networks.,SocInfo,2011,,84-97,,db/conf/socinfo/socinfo2011.html#YaoZHXL11,,
conf/mass/MaQZN08,inproceedings,Opportunistic transmission based QoS topology control in wireless sensor networks.,MASS,2008,,422-427,,db/conf/mass/mass2008.html#MaQZN08,,
journals/kbs/ZhaoFWHWF12,article,Topic oriented community detection through social objects and link analysis in social networks.,,2012,26,164-173,,db/journals/kbs/kbs26.html#ZhaoFWHWF12,Knowl.-Based Syst.,
conf/cscwd/ChenYJLD07,inproceedings,JTang Synergy: A Service Oriented Architecture for Enterprise Application Integration.,CSCWD,2007,,502-507,,db/conf/cscwd/cscwd2007.html#ChenYJLD07,,
conf/mm/ErolLCEHLS09,inproceedings,Mobile media search: has media search finally found its perfect platform? part II.,ACM Multimedia,2009,,911-912,,db/conf/mm/mm2009.html#ErolLCEHLS09,,
conf/icml/SnelsonG05,inproceedings,Compact approximations to Bayesian predictive distributions.,ICML,2005,,840-847,,db/conf/icml/icml2005.html#SnelsonG05,,
conf/graphicsinterface/Terzopoulos00,inproceedings,Artificial Animals (and Humans): {F}rom Physics to Intelligence.,Graphics Interface,2000,,43-44,,db/conf/graphicsinterface/graphicsinterface2000.html#Terzopoulos00,,
journals/tos/MeyerB12,article,A study of practical deduplication.,,2012,7,14,,db/journals/tos/tos7.html#MeyerB12,TOS,
conf/ecai/HommersomGLBS06,inproceedings,Verification of Medical Guidelines Using Task Execution with Background Knowledge.,ECAI,2006,,835-836,,db/conf/ecai/ecai2006.html#HommersomGLBS06,,
conf/mm/MakaroffNH97,inproceedings,An Evaluation of VBR Disk Admission Algorithms for Continuous Media File Servers.,ACM Multimedia,1997,,143-154,,db/conf/mm/mm97.html#MakaroffNH97,,
conf/icmcs/LiuLC10,inproceedings,A novel prioritized spatial multiplexing for MIMO wireless system with application to H.264 SVC video.,ICME,2010,,968-973,,db/conf/icmcs/icme2010.html#LiuLC10,,
conf/nips/EggertB01,inproceedings,Exact differential equation population dynamics for integrate-and-fire neurons.,NIPS,2001,,205-212,,db/conf/nips/nips2001.html#EggertB01,,
journals/tap/RieckeFR09,article,Auditory self-motion simulation is facilitated by haptic and vibrational cues suggesting the possibility of actual motion.,,2009,6,,,db/journals/tap/tap6.html#RieckeFR09,TAP,
journals/cga/ZiemkiewiczK10,article,Beyond Bertin: Seeing the Forest despite the Trees.,,2010,30,7-11,,db/journals/cga/cga30.html#ZiemkiewiczK10,IEEE Computer Graphics and Applications,
journals/corr/ChattopadhyayCC14,article,Complexity Analysis of Reversible Logic Synthesis.,,2014,abs/1402.0491,,,db/journals/corr/corr1402.html#ChattopadhyayCC14,CoRR,
conf/iccsa/LiuMDCW06,inproceedings,An Approach for Document Fragment Retrieval and Its Formatting Issue in Engineering Information Management.,ICCSA (2),2006,,279-287,,db/conf/iccsa/iccsa2006-2.html#LiuMDCW06,,
conf/waim/YangH07,inproceedings,<i>k</i> -Anonymization Without Q-S Associations.,APWeb/WAIM,2007,,753-764,,db/conf/waim/waim2007.html#YangH07,,
conf/iclp/Diel94,inproceedings,Towards a Verified OR-Parallel WAM.,ICLP,1994,,737-738,,db/conf/iclp/iclp94.html#Diel94,,
conf/cscwd/AlbodourJYG07,inproceedings,QoS Requirements for a Medical Application on the Grid.,CSCWD (Selected Papers),2007,,316-330,,db/conf/cscwd/cscwd2007lncs.html#AlbodourJYG07,,
conf/ieeevast/GuoXYZWXZCQWE14,inproceedings,Dodeca-rings map: Interactively finding patterns and events in large geo-temporal data.,IEEE VAST,2014,,353-354,,db/conf/ieeevast/ieeevast2014.html#GuoXYZWXZCQWE14,,
journals/ijsysc/ZhangMFC03,article,A statistical approach to multiple-attribute decision-making with interval numbers.,,2003,34,683-692,,db/journals/ijsysc/ijsysc34.html#ZhangMFC03,Int. J. Systems Science,
conf/smc/JiaZLH09,inproceedings,Fast Palmprint Retrieval Using Principal Lines.,SMC,2009,,4118-4123,,db/conf/smc/smc2009.html#JiaZLH09,,
conf/cocoa/PopSZT07,inproceedings,Exact Algorithms for Generalized Combinatorial Optimization Problems.,COCOA,2007,,154-162,,db/conf/cocoa/cocoa2007.html#PopSZT07,,
conf/ccgrid/DengFZSL09,inproceedings,Range Query Using Learning-Aware RPS in DHT-Based Peer-to-Peer Networks.,CCGRID,2009,,180-187,,db/conf/ccgrid/ccgrid2009.html#DengFZSL09,,
conf/gecco/SantosOSM08,inproceedings,Overfitting in the selection of classifier ensembles: a comparative study between PSO and GA.,GECCO,2008,,1423-1424,,db/conf/gecco/gecco2008.html#SantosOSM08,,
conf/soups/RuotiKBHS13,inproceedings,Confused Johnny: when automatic encryption leads to confusion and mistakes.,SOUPS,2013,,5,,db/conf/soups/soups2013.html#RuotiKBHS13,,
conf/ieeevast/ZhangSBMSPWLK12,inproceedings,Visual analytics for the big data era - A comparative review of state-of-the-art commercial systems.,IEEE VAST,2012,,173-182,,db/conf/ieeevast/ieeevast2012.html#ZhangSBMSPWLK12,,
conf/civr/WangFZY10,inproceedings,Learning to rank tags.,CIVR,2010,,42-49,,db/conf/civr/civr2010.html#WangFZY10,,
conf/spieSR/KobayashiYS00,inproceedings,Image retrieval by estimating parameters of distance measure.,Storage and Retrieval for Media Databases,2000,,432-441,,db/conf/spieSR/spieSR2000.html#KobayashiYS00,,
journals/eor/RossiPTH14,article,"Confidence-based optimisation for the newsvendor problem under binomial, Poisson and exponential demand.",,2014,239,674-684,,db/journals/eor/eor239.html#RossiPTH14,European Journal of Operational Research,
conf/mediaeval/BadiiEP13,inproceedings,Overview of the MediaEval 2013 Visual Privacy Task.,MediaEval,2013,,,,db/conf/mediaeval/mediaeval2013.html#BadiiEP13,,
journals/dam/FederHH09,article,Extension problems with degree bounds.,,2009,157,1592-1599,,db/journals/dam/dam157.html#FederHH09,Discrete Applied Mathematics,
journals/tvcg/AfzalMJEE12,article,Spatial Text Visualization Using Automatic Typographic Maps.,,2012,18,2556-2564,,db/journals/tvcg/tvcg18.html#AfzalMJEE12,IEEE Trans. Vis. Comput. Graph.,
journals/bmcbi/LinWXC10,article,SeqRate: sequence-based protein folding type classification and rates prediction.,,2010,11,1,,db/journals/bmcbi/bmcbi11S.html#LinWXC10,BMC Bioinformatics,
journals/tc/HamacherJ01,article,Hierarchical Ring Network Configuration and Performance Modeling.,,2001,50,1-12,,db/journals/tc/tc50.html#HamacherJ01,IEEE Trans. Computers,
conf/tfcv/SchechnerKS00,inproceedings,Multi-valued Images and Their Separation.,Theoretical Foundations of Computer Vision,2000,,129-141,,db/conf/tfcv/tfcv2000.html#SchechnerKS00,,
journals/tcom/WangLBM93,article,Repeated convolutional codes for high-error-rate channels.,,1993,41,852-863,,db/journals/tcom/tcom41.html#WangLBM93,IEEE Transactions on Communications,
journals/prl/LeiDHZJ11,article,Orthogonal local spline discriminant projection with application to face recognition.,,2011,32,615-625,,db/journals/prl/prl32.html#LeiDHZJ11,Pattern Recognition Letters,
journals/bioinformatics/YuRABHL11,article,PriSM: a primer selection and matching tool for amplification and sequencing of viral genomes.,,2011,27,266-267,,db/journals/bioinformatics/bioinformatics27.html#YuRABHL11,Bioinformatics,
books/cu/DunnE82,book,An Introduction to Mathematical Taxonomy,,1982,,,Cambridge University Press,,,
