journals/imds,Industrial Management and Data Systems
journals/nc,Natural Computing
conf/ichit/2011,"Convergence and Hybrid Information Technology - 5th International Conference, ICHIT 2011, Daejeon, Korea, September 22-24, 2011. Proceedings",ICHIT (1),2011,6935,Springer,db/conf/ichit/ichit2011.html
conf/wcnc/2007,"IEEE Wireless Communications and Networking Conference, WCNC 2007, Hong Kong, China, 11-15 March, 2007",WCNC,2007,,IEEE,db/conf/wcnc/wcnc2007.html
conf/cidm/2011,"Proceedings of the IEEE Symposium on Computational Intelligence and Data Mining, CIDM 2011, part of the IEEE Symposium Series on Computational Intelligence 2011, April 11-15, 2011, Paris, France",CIDM,2011,,IEEE,db/conf/cidm/cidm2011.html
conf/tacs/1991,"Theoretical Aspects of Computer Software, International Conference TACS '91, Sendai, Japan, September 24-27, 1991, Proceedings",TACS,1991,526,Springer,db/conf/tacs/tacs91.html
conf/dcc/1993,"Proceedings of the IEEE Data Compression Conference, DCC 1993, Snowbird, Utah, March 30 - April 1, 1993.",DCC,1993,,IEEE Computer Society,db/conf/dcc/dcc93.html
conf/colt/1993,"Proceedings of the Sixth Annual ACM Conference on Computational Learning Theory, COLT 1993, Santa Cruz, CA, USA, July 26-28, 1993.",COLT,1993,,ACM,db/conf/colt/colt1993.html
conf/krdb/97,"Intelligent Access to Heterogeneous Information, Proceedings of the 4th Workshop KRDB-97, Athens, Greece, August 30, 1997",CEUR Workshop Proceedings,1997,8,CEUR-WS.org,db/conf/krdb/krdb97.html
conf/bda/1998,"14ème Journées Bases de Données Avancées, 26-30 octobre 1998, Hammamet, Tunisie (Informal Proceedings).",BDA,1998,,,db/conf/bda/bda98.html
conf/sp/1990,"Proceedings of the 1990 IEEE Symposium on Security and Privacy, Oakland, California, USA, May 7-9, 1990",IEEE Symposium on Security and Privacy,1990,,IEEE Computer Society,db/conf/sp/sp1990.html
journals/dpd,Distributed and Parallel Databases
conf/icde/91,"Proceedings of the Seventh International Conference on Data Engineering, April 8-12, 1991, Kobe, Japan",,1991,,IEEE Computer Society,db/conf/icde/icde91.html
conf/er/85,"Entity-Relationship Approach: The Use of ER Concept in Knowledge Representation, Proceedings of the Fourth International Conference on Entity-Relationship Approach, Chicago, Illinois, USA, 29-30 October 1985",,1985,,IEEE Computer Society and North-Holland,db/conf/er/er85.html
conf/vldb/91,"17th International Conference on Very Large Data Bases, September 3-6, 1991, Barcelona, Catalonia, Spain, Proceedings.",,1991,,Morgan Kaufmann,
conf/asap/2006,"2006 IEEE International Conference on Application-Specific Systems, Architecture and Processors (ASAP 2006), 11-13 September 2006, Steamboat Springs, Colorado, USA",ASAP,2006,,IEEE Computer Society,db/conf/asap/asap2006.html
conf/aips/2012,"Proceedings of the Twenty-Second International Conference on Automated Planning and Scheduling, ICAPS 2012, Atibaia, São Paulo, Brazil, June 25-19, 2012",ICAPS,2012,,AAAI,db/conf/aips/icaps2012.html
conf/compgeom/1990,"Proceedings of the Sixth Annual Symposium on Computational Geometry, Berkeley, CA, USA, June 6-8, 1990",Symposium on Computational Geometry,1990,,ACM,db/conf/compgeom/compgeom90.html
conf/podc/1997,"Proceedings of the Sixteenth Annual ACM Symposium on Principles of Distributed Computing, Santa Barbara, California, USA, August 21-24, 1997",PODC,1997,,ACM,db/conf/podc/podc97.html
conf/stdbm/1999,"Spatio-Temporal Database Management, International Workshop STDBM'99, Edinburgh, Scotland, September 10-11, 1999, Proceedings",STDBM,1999,1678,Springer,db/conf/stdbm/stdbm99.html
journals/iam,Information & Management
conf/compgeom/1995,"Proceedings of the Eleventh Annual Symposium on Computational Geometry, Vancouver, B.C., Canada, June 5-12, 1995",Symposium on Computational Geometry,1995,,ACM,db/conf/compgeom/compgeom95.html
journals/jclc,Journal of Chinese Language and Computing
conf/icalp/1974,"Automata, Languages and Programming, 2nd Colloquium, University of Saarbrücken, July 29 - August 2, 1974, Proceedings",ICALP,1974,14,Springer,db/conf/icalp/icalp74.html
conf/swarm/2011-2,"Advances in Swarm Intelligence - Second International Conference, ICSI 2011, Chongqing, China, June 12-15, 2011, Proceedings, Part II",ICSI (2),2011,6729,Springer,db/conf/swarm/icsi2011-2.html
conf/ches/2000,"Cryptographic Hardware and Embedded Systems - CHES 2000, Second International Workshop, Worcester, MA, USA, August 17-18, 2000, Proceedings",CHES,2000,1965,Springer,db/conf/ches/ches2000.html
journals/comcom,Computer Communications
conf/ismis/1994,"Methodologies for Intelligent Systems, 8th International Symposium, ISMIS '94, Charlotte, North Carolina, USA, October 16-19, 1994, Proceedings",ISMIS,1994,869,Springer,db/conf/ismis/ismis94.html
conf/sacrypt/2004,"Selected Areas in Cryptography, 11th International Workshop, SAC 2004, Waterloo, Canada, August 9-10, 2004, Revised Selected Papers",Selected Areas in Cryptography,2004,3357,Springer,db/conf/sacrypt/sacrypt2004.html
conf/hpts/1987,"High Performance Transaction Systems, 2nd International Workshop, Asilomar Conference Center, Pacific Grove, California, USA, September 28-30, 1987, Proceedings",HPTS,1989,359,Springer,db/conf/hpts/hpts87.html
journals/isafm,"Int. Syst. in Accounting, Finance and Management"
journals/aei,AI in Engineering
conf/fodo/1993,"Foundations of Data Organization and Algorithms, 4th International Conference, FODO'93, Chicago, Illinois, USA, October 13-15, 1993, Proceedings",FODO,1993,730,Springer,db/conf/fodo/fodo93.html
conf/srds/1995,"14th Symposium on Reliable Distributed Systems, SRDS 1995, Bad Neuenahr, Germany, September 13-15, 1995, Proceedings",SRDS,1995,,IEEE Computer Society,db/conf/srds/srds95.html
journals/dam,Discrete Applied Mathematics
conf/soups/2011,"Symposium On Usable Privacy and Security, SOUPS '11, Pittsburgh, PA, USA - July 20 - 22, 2011",SOUPS,2011,,ACM,db/conf/soups/soups2011.html
conf/coco/1992,"Proceedings of the Seventh Annual Structure in Complexity Theory Conference, Boston, Massachusetts, USA, June 22-25, 1992",Structure in Complexity Theory Conference,1992,,IEEE Computer Society,db/conf/coco/coco92.html
conf/dexa/1993,"Database and Expert Systems Applications, 4th International Conference, DEXA'93, Prague, Czech Republic, September 6-8, 1993, Proceedings",DEXA,1993,720,Springer,db/conf/dexa/dexa93.html
conf/jelia/1990,"Logics in AI, European Workshop, JELIA '90, Amsterdam, The Netherlands, September  10-14, 1990, Proceedings",JELIA,1991,478,Springer,db/conf/jelia/jelia90.html
journals/dagstuhl-manifestos,Dagstuhl Manifestos
conf/oopsla/1998,"Proceedings of the 1998 ACM SIGPLAN Conference on Object-Oriented Programming Systems, Languages &amp; Applications (OOPSLA '98), Vancouver, British Columbia, Canada, October 18-22, 1998.",OOPSLA,1998,,ACM,db/conf/oopsla/oopsla98.html
journals/eaai,Eng. Appl. of AI
journals/ipsj,IPSJ T. on System LSI Design Methodology
journals/jcal,J. Comp. Assisted Learning
journals/scp,Sci. Comput. Program.
conf/acl/1994,"32nd Annual Meeting of the Association for Computational Linguistics, 27-30 June 1994, New Mexico State University, Las Cruces, New Mexico, USA, Proceedings.",ACL,1994,,Morgan Kaufmann Publishers / ACL,db/conf/acl/acl94.html
conf/atal/1995,"Intelligent Agents II, Agent Theories, Architectures, and Languages, IJCAI '95, Workshop (ATAL), Montreal, Canada, August 19-20, 1995, Proceedings",ATAL,1996,1037,Springer,db/conf/atal/atal1995.html
journals/mj,Microelectronics Journal
journals/jancl,Journal of Applied Non-Classical Logics
journals/ieeemm,IEEE MultiMedia
conf/nime/2009,"9th International Conference on New Interfaces for Musical Expression, NIME 2009, Pittsburgh, PA, USA, June 4-6, 2009",NIME,2009,,nime.org,db/conf/nime/nime2009.html
conf/podc/1982,"ACM SIGACT-SIGOPS Symposium on Principles of Distributed Computing, Ottawa, CanadaAugust 18-20, 1982",PODC,1982,,ACM,db/conf/podc/podc82.html
conf/deductive/1992,"Proceedings of the Workshop on Deductive Databases held in conjunction with the Joint International Conference and Symposium on Logic Programming, Washington, D.C., USA, Saturday, November 14, 1992","Workshop on Deductive Databases, JICSLP",1992,CITRI/TR-92-65,"Department of Computer Science, University of Melbourne",db/conf/deductive/deductive92.html
conf/ekaw/1992,"Current Developments in Knowledge Acquisition - EKAW'92, 6th European Knowledge Acquisition Workshop, Heidelberg and Kaiserslautern, Germany, May 18-22, 1992",EKAW,1992,599,Springer,db/conf/ekaw/ekaw1992.html
conf/egpgv/2009,"Eurographics Symposium on Parallel Graphics and Visualization, EGPGV 2009, Munich, Germany",EGPGV,2009,,Eurographics Association,db/conf/egpgv/egpgv2009.html
conf/coco/1997,"Proceedings of the Twelfth Annual IEEE Conference on Computational Complexity, Ulm, Germany, June 24-27, 1997",IEEE Conference on Computational Complexity,1997,,IEEE Computer Society,db/conf/coco/coco97.html
journals/te,IEEE Trans. Education
journals/jodl,Int. J. on Digital Libraries
conf/icmcs/1999-2,"IEEE International Conference on Multimedia Computing and Systems, ICMCS 1999, Florence, Italy, June 7-11, 1999. Volume II","ICMCS, Vol. 2",1999,,IEEE Computer Society,db/conf/icmcs/icmcs99-2.html
conf/chi/2013a,"2013 ACM SIGCHI Conference on Human Factors in Computing Systems, CHI '13, Paris, France, April 27 - May 2, 2013, Extended Abstracts",CHI Extended Abstracts,2013,,ACM,db/conf/chi/chi2013a.html
journals/cera,Concurrent Engineering: R&A
conf/europar/1995,"Euro-Par '95 Parallel Processing, First International Euro-Par Conference, Stockholm, Sweden, August  29-31, 1995, Proceedings",Euro-Par,1995,966,Springer,db/conf/europar/europar95.html
conf/icalp/99,"Automata, Languages and Programming, 26th International Colloquium, ICALP'99, Prague, Czech Republic, July 11-15, 1999, Proceedings",Lecture Notes in Computer Science,1999,1644,Springer,db/conf/icalp/icalp99.html
conf/ssdbm/86,"Proceedings of the Third International Workshop on Statistical and Scientific Database Management, July 22-24, 1986, Grand Duchy of Luxembourg, Luxembourg",,1986,,EUROSTAT,db/conf/ssdbm/ssdbm86.html
conf/fmldo/1991,"Third Workshop on Foundations of Models and Languages for Data and Objects, Aigen, Austria, 23.-27. September 1991",FMLDO,1991,91/3,Technische Universität Clausthal,db/conf/fmldo/fmldo91.html
conf/isooms/1994,"Object-Oriented Methodologies and Systems, International Symposium ISOOMS '94, Palermo, Italy, September 21-22, 1994, Proceedings",ISOOMS,1994,858,Springer,db/conf/isooms/isooms94.html
journals/isci,Inf. Sci.
conf/popl/1991,"Conference Record of the Eighteenth Annual ACM Symposium on Principles of Programming Languages, Orlando, Florida, USA, January 21-23, 1991",POPL,1991,,ACM Press,db/conf/popl/popl91.html
conf/vldb/94,"VLDB'94, Proceedings of 20th International Conference on Very Large Data Bases, September 12-15, 1994, Santiago de Chile, Chile",,1994,,Morgan Kaufmann,db/conf/vldb/vldb94.html
journals/artmed,Artificial Intelligence in Medicine
conf/ieaaie/2013,"Recent Trends in Applied Artificial Intelligence, 26th International Conference on Industrial, Engineering and Other Applications of Applied Intelligent Systems, IEA/AIE 2013, Amsterdam, The Netherlands, June 17-21, 2013. Proceedings",IEA/AIE,2013,7906,Springer,db/conf/ieaaie/ieaaie2013.html
conf/sigir/98,"SIGIR '98: Proceedings of the 21st Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, August 24-28 1998, Melbourne, Australia",,1998,,ACM,db/conf/sigir/sigir98.html
conf/icassp/2006,"2006 IEEE International Conference on Acoustics Speech and Signal Processing, ICASSP 2006, Toulouse, France, May 14-19, 2006",ICASSP,2006,,IEEE,db/conf/icassp/icassp2006.html
conf/sigmod/96,"Proceedings of the 1996 ACM SIGMOD International Conference on Management of Data, Montreal, Quebec, Canada, June 4-6, 1996.",,1996,,ACM Press,db/conf/sigmod/sigmod96.html
conf/cdb/1997,"Constraint Databases and Their Applications, Second International Workshop on Constraint Database Systems, CDB '97, Delphi, Greece, January 11-12, 1997, CP '96 Workshop on Constraints and Databases, Cambridge, MA, USA, August 19, 1996, Selected Papers",CDB,1997,1191,Springer,db/conf/cdb/cdb97.html
conf/mfcs/1994,"Mathematical Foundations of Computer Science 1994, 19th International Symposium, MFCS'94, Kosice, Slovakia, August 22 - 26, 1994, Proceedings",MFCS,1994,841,Springer,db/conf/mfcs/mfcs94.html
conf/wg/1992,"Graph-Theoretic Concepts in Computer Science, 18th International Workshop, WG '92, Wiesbaden-Naurod, Germany, June 19-20, 1992, Proceedings",WG,1993,657,Springer,db/conf/wg/wg92.html
conf/mmb/1991,"Messung, Modellierung und Bewertung von Rechensystemen, 6. GI/ITG-Fachtagung, 18.-20. September 1991, Neubiberg, Proceedings",MMB,1991,286,Springer,db/conf/mmb/mmb91.html
journals/jcb,Journal of Computational Biology
journals/csur,ACM Comput. Surv.
conf/isca/1981,"Proceedings of the 8th Annual Symposium on Computer Architecture, May 1981",ISCA,1981,,IEEE Computer Society,db/conf/isca/isca81.html
conf/nime/2005,"New Interfaces for Musical Expression, NIME-05, Proceedings, Vancouver, May 26-28, 2005",NIME,2005,,"University of British Columbia, Media and Graphics Interdisciplinary Center (MAGIC)",db/conf/nime/nime2005.html
journals/tocl,ACM Trans. Comput. Log.
journals/ijcgt,Int. J. Computer Games Technology
conf/ftcs/1999,"Digest of Papers: FTCS-29, The Twenty-Ninth Annual International Symposium on Fault-Tolerant Computing, Madison, Wisconsin, USA, June 15-18, 1999",FTCS,1999,,IEEE Computer Society,db/conf/ftcs/ftcs99.html
conf/dbsec/88,"Database Security, II: Status and Prospects. Result of the IFIP WG 11.3 Workshop on Database Security, Kingston, Ontario, Canada, October 5-7, 1988",DBSec,1989,,North-Holland,db/conf/dbsec/dbsec88.html
conf/icdcs/1997,"Proceedings of the 17th International Conference on Distributed Computing Systems, Baltimore, MD, USA, May 27-30, 1997",ICDCS,1997,,IEEE Computer Society,db/conf/icdcs/icdcs97.html
conf/iv/2013,"17th International Conference on Information Visualisation, IV 2013, London, United Kingdom, July 16-18, 2013",IV,2013,,IEEE,db/conf/iv/iv2013.html
conf/iccS/2006-3,"Computational Science - ICCS 2006, 6th International Conference, Reading, UK, May 28-31, 2006, Proceedings, Part III",International Conference on Computational Science (3),2006,3993,Springer,db/conf/iccS/iccS2006-3.html
conf/pldi/1990,"Proceedings of the ACM SIGPLAN'90 Conference on Programming Language Design and Implementation (PLDI), White Plains, New York, USA, June 20-22, 1990",PLDI,1990,,ACM,db/conf/pldi/pldi90.html
conf/ercimdl/1998,"Research and Advanced Technology for Digital Libraries, Second European Conference, ECDL '98, Heraklion, Crete, Greece, September 21-23, 1998, Proceedings",ECDL,1998,1513,Springer,db/conf/ercimdl/ercimdl98.html
conf/dexaw/1996,"Seventh International Workshop on Database and Expert Systems Applications, DEXA '96, Zurich, Switzerland, September 9-10, 1996.",DEXA Workshops,1996,,IEEE Computer Society,db/conf/dexaw/dexaw96.html
conf/ecoopw/1994,"Object-Based Models and Languages for Concurrent Systems, ECOOP'94 Workshop on Models and Languages for Coordination of Parallelism and Distribution, Bologna, Italy, July 5, 1994, Selected Papers",ECOOP Workshop,1995,924,Springer,db/conf/ecoopw/ecoopw94.html
journals/dafes,Design Autom. for Emb. Sys.
conf/pldi/1995,"Proceedings of the ACM SIGPLAN'95 Conference on Programming Language Design and Implementation (PLDI), La Jolla, California, USA, June 18-21, 1995",PLDI,1995,,ACM,db/conf/pldi/pldi95.html
conf/er/97,"Conceptual Modeling - ER '97, 16th International Conference on Conceptual Modeling, Los Angeles, California, USA, November 3-5, 1997, Proceedings",ER,1997,1331,Springer,db/conf/er/er97.html
conf/artdb/95,"Active and Real-Time Database Systems (ARTDB-95), Proceedings of the First International Workshop on Active and Real-Time Database Systems, Skövde, Sweden, 9-11 June 1995",ARTDB,1996,,Springer,db/conf/artdb/artdb95.html
conf/tabletop/2010,"ACM International Conference on Interactive Tabletops and Surfaces, ITS 2010, Saarbrücken, Germany, November 7-10, 2010",ITS,2010,,ACM,db/conf/tabletop/its2010.html
conf/pricai/1998,"PRICAI'98, Topics in Artificial Intelligence, 5th Pacific Rim International Conference on Artificial Intelligence, Singapore, November 22-27, 1998, Proceedings",PRICAI,1998,1531,Springer,db/conf/pricai/pricai98.html
conf/sigmod/90,"Proceedings of the 1990 ACM SIGMOD International Conference on Management of Data, Atlantic City, NJ, May 23-25, 1990.",,1990,,ACM Press,db/conf/sigmod/sigmod90.html
conf/oopsla/1991,"Conference on Object-Oriented Programming Systems, Languages, and Applications (OOPSLA'91), Sixth Annual Conference, Phoenix, Arizona, USA, October 6-11, 1991, Proceedings.",OOPSLA,1991,,ACM,db/conf/oopsla/oopsla91.html
conf/icpp/1989-2,"Proceedings of the International Conference on Parallel Processing, ICPP '89, The Pennsylvania State University, University Park, PA, USA, August 1989. Volume 2: Software.",ICPP (2),1989,,Pennsylvania State University Press,db/conf/icpp/icpp1989-2.html
conf/lics/2005,"20th IEEE Symposium on Logic in Computer Science (LICS 2005), 26-29 June 2005, Chicago, IL, USA, Proceedings",LICS,2005,,IEEE Computer Society,db/conf/lics/lics2005.html
conf/icmcs/1995,"Proceedings of the IEEE International Conference on Multimedia Computing and Systems, ICMCS 1995, Washington D.C., USA, May 15-18, 1995",ICMCS,1995,,IEEE Computer Society,db/conf/icmcs/icmcs95.html
conf/ctcs/1989,"Category Theory and Computer Science, Manchester, UK, September 5-8, 1989, Proceedings",Category Theory and Computer Science,1989,389,Springer,db/conf/ctcs/ctcs89.html
conf/sigmod/83office,"Databases for Business and Office Applications, Database Week, May 23-26, 1983, San Jose, Proceedings",,1983,,ACM,db/conf/sigmod/business83.html
conf/aaai/1983,"Proceedings of the National Conference on Artificial Intelligence. Washington, D.C., August 22-26, 1983.",AAAI,1983,,AAAI Press,db/conf/aaai/aaai83.html
conf/sg/2010,"Smart Graphics, 10th International Symposium on Smart Graphics, Banff, Canada, June 24-26, 2010, Proceedings",Smart Graphics,2010,6133,Springer,db/conf/sg/sg2010.html
conf/iciss/2012,"Information Systems Security, 8th International Conference, ICISS 2012, Guwahati, India, December 15-19, 2012. Proceedings",ICISS,2012,7671,Springer,db/conf/iciss/iciss2012.html
conf/haptics/2008,"2008 Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems, HAPTICS 2008, Reno, NE, USA, March 13-14, 2008",HAPTICS,2008,,IEEE Computer Society,db/conf/haptics/haptics2008.html
journals/ett,Trans. Emerging Telecommunications Technologies
conf/focs/1995,"36th Annual Symposium on Foundations of Computer Science, Milwaukee, Wisconsin, 23-25 October 1995",FOCS,1995,,IEEE Computer Society,db/conf/focs/focs95.html
conf/aaai/1988,"Proceedings of the 7th National Conference on Artificial Intelligence. St. Paul, MN, August 21-26, 1988.",AAAI,1988,,AAAI Press / The MIT Press,db/conf/aaai/aaai88.html
conf/qshine/2013,"Quality, Reliability, Security and Robustness in Heterogeneous Networks - 9th International Conference, QShine 2013, Greader Noida, India, January 11-12, 2013, Revised Selected Papers",QSHINE,2013,115,Springer,db/conf/qshine/qshine2013.html
conf/infocom/2000,"Proceedings IEEE INFOCOM 2000, The Conference on Computer Communications, Nineteenth Annual Joint Conference of the IEEE Computer and Communications Societies, Reaching the Promised Land of Communications, Tel Aviv, Israel, March 26-30, 2000",INFOCOM,2000,,IEEE,db/conf/infocom/infocom2000.html
conf/spdp/1996,"Proceedings of the Eighth IEEE Symposium on Parallel and Distributed Processing, SPDP 1996, New Orleans, Louisiana, USA, October 23-26, 1996.",SPDP,1996,,IEEE Computer Society,db/conf/spdp/spdp96.html
conf/dexa/1999,"Database and Expert Systems Applications, 10th International Conference, DEXA '99, Florence, Italy, August 30 - September 3, 1999, Proceedings",DEXA,1999,1677,Springer,db/conf/dexa/dexa99.html
conf/focs/FOCS31b,"31st Annual Symposium on Foundations of Computer Science, St. Louis, Missouri, USA, October 22-24, 1990, Volume II",FOCS,1990,,IEEE Computer Society,db/conf/focs/focs90.html
conf/softvis/2003,"Proceedings ACM 2003 Symposium on Software Visualization, San Diego, California, USA, June 11-13, 2003",SOFTVIS,2003,,ACM,db/conf/softvis/softvis2003.html
conf/popl/81,"Conference Record of the Eighth Annual ACM Symposium on Principles of Programming Languages, Williamsburg, Virginia, USA, January 1981",POPL,1981,,ACM Press,db/conf/popl/popl81.html
journals/micro,IEEE Micro
journals/ajcm,American J. Computational Mathematics
conf/ecoop/1994,"Object-Oriented Programming, Proceedings of the 8th European Conference, ECOOP '94, Bologna, Italy, July 4-8, 1994",ECOOP,1994,821,Springer,db/conf/ecoop/ecoop94.html
conf/clef/2012,"Information Access Evaluation. Multilinguality, Multimodality, and Visual Analytics - Third International Conference of the CLEF Initiative, CLEF 2012, Rome, Italy, September 17-20, 2012. Proceedings",CLEF,2012,7488,Springer,db/conf/clef/clef2012.html
conf/vldb/81,"Very Large Data Bases, 7th International Conference, September 9-11, 1981, Cannes, France, Proceedings",,1981,,IEEE Computer Society,db/conf/vldb/vldb81.html
conf/teem/2013,"Technological Ecosystems for Enhancing Multiculturality Conference, TEEM '13, Salamanca, Spain, November 14-15, 2013",TEEM,2013,,ACM,db/conf/teem/teem2013.html
conf/ac/1978os,"Operating Systems, An Advanced Course",Advanced Course: Operating Systems,1978,60,Springer,db/conf/ac/os.html
journals/nar,Nucleic Acids Research
conf/emsoft/2001,"Embedded Software, First International Workshop, EMSOFT 2001, Tahoe City, CA, USA, October, 8-10, 2001, Proceedings",EMSOFT,2001,2211,Springer,db/conf/emsoft/emsoft2001.html
conf/fm/1994,"FME '94: Industrial Benefit of Formal Methods, Second International Symposium of Formal Methods Europe, Barcelona, Spain, October 24-18, 1994, Proceedings",FME,1994,873,Springer,db/conf/fm/fme1994.html
journals/paapp,IJPEDS
journals/jossac,J. Systems Science & Complexity
journals/tjs,The Journal of Supercomputing
conf/cikm/1994w,Intelligent Hypertext: Advanced Techniques for the World Wide Web,Intelligent Hypertext,1997,1326,Springer,db/conf/cikm/cikmw94.html
journals/ccds,Cryptography and Communications
conf/usenix/1993su,"Proceedings of the Summer 1993 USENIX Conference, Cincinnati, OH, USA, June 21-25, 1993",USENIX Summer,1993,,USENIX Association,db/conf/usenix/usenix_su93.html
journals/comsis,Comput. Sci. Inf. Syst.
conf/gi/1980,"GI - 10. Jahrestagung, Saarbrücken, 30. September - 2. Oktober 1980, Proceedings",GI Jahrestagung,1980,33,Springer,db/conf/gi/gi80.html
conf/focs/FOCS30,"30th Annual Symposium on Foundations of Computer Science, Research Triangle Park, North Carolina, USA, 30 October - 1 November 1989",FOCS,1989,,IEEE Computer Society,db/conf/focs/focs89.html
conf/ecai/2006,"ECAI 2006, 17th European Conference on Artificial Intelligence, August 29 - September 1, 2006, Riva del Garda, Italy, Including Prestigious Applications of Intelligent Systems (PAIS 2006), Proceedings",ECAI,2006,141,IOS Press,db/conf/ecai/ecai2006.html
journals/rasi,RASI
conf/sca/2006,"Proceedings of the 2006 ACM SIGGRAPH/Eurographics Symposium on Computer Animation, SCA 2006, Vienna, Austria, September 2-4, 2006",Symposium on Computer Animation,2006,,Eurographics Association,db/conf/sca/sca2006.html
conf/asplos/1982,"Proceedings of the Symposium on Architectural Support for Programming Languages and Operating Systems, Palo Alto, California, USA, March 1-3, 1982.",ASPLOS,1982,,ACM Press,db/conf/asplos/asplos82.html
conf/deductive/1993,"Proceedings of the Workshop on Programming with Logic Databases. In Conjunction with ILPS, Vancouver, B.C., October 30, 1993","Workshop on Programming with Logic Databases (Informal Proceedings), ILPS",1993,#1183,University of Wisconsin,db/conf/deductive/deductive93.html
conf/sp/1999,"1999 IEEE Symposium on Security and Privacy, Oakland, California, USA, May 9-12, 1999",IEEE Symposium on Security and Privacy,1999,,IEEE Computer Society,db/conf/sp/sp1999.html
conf/lctrts/1999,"Proceedings of the ACM SIGPLAN 1999 Workshop on Languages, Compilers, and Tools for Embedded Systems (LCTES'99), Atlanta, Georgia, USA, May 5, 1999",LCTES,1999,,ACM,db/conf/lctrts/lctes1999.html
conf/ijcai/99,"Proceedings of the Sixteenth International Joint Conference on Artificial Intelligence, IJCAI 99, Stockholm, Sweden, July 31 - August 6, 1999. 2 Volumes, 1450 pages",IJCAI,1999,,Morgan Kaufmann,db/conf/ijcai/ijcai99.html
conf/aaai/1996-1,"Proceedings of the Thirteenth National Conference on Artificial Intelligence and Eighth Innovative Applications of Artificial Intelligence Conference, AAAI 96, IAAI 96, Portland, Oregon, August 4-8, 1996, Volume 1.",AAAI,1996,,AAAI Press / The MIT Press,db/conf/aaai/aaai96-1.html
journals/ijngc,IJNGC
journals/theatlantic,The Atlantic Monthly
journals/ijcim,Int. J. Computer Integrated Manufacturing
journals/ci,Computational Intelligence
journals/icae,Integrated Computer-Aided Engineering
conf/ride/2000,"Proceedings of the Tenth International Workshop on Research Issues on Data Engineering: Middleware for Mobile Business Applications and E-Commerce, San Diego, California, USA, February 27-28, 2000",,2000,,IEEE Computer Society,db/conf/ride/ride2000.html
conf/isca/83,"Proceedings of the 10th Annual Symposium on Computer Architecture, 1983",ISCA,1983,,ACM,db/conf/isca/isca83.html
conf/parle/1993,"PARLE '93, Parallel Architectures and Languages Europe, 5th International PARLE Conference, Munich, Germany, June 14-17, 1993, Proceedings",PARLE,1993,694,Springer,db/conf/parle/parle93.html
conf/sigsoft/1994,"SIGSOFT '94, Proceedings of the Second ACM SIGSOFT Symposium on Foundations of Software Engineering, New Orleans, Louisiana, USA, December 6-9, 1994",SIGSOFT FSE,1994,,ACM,db/conf/sigsoft/fse94.html
conf/eurogp/2002,"Genetic Programming, 5th European Conference, EuroGP 2002, Kinsale, Ireland, April 3-5, 2002, Proceedings",EuroGP,2002,2278,Springer,db/conf/eurogp/eurogp2002.html
conf/ppsn/2008,"Parallel Problem Solving from Nature - PPSN X, 10th International Conference Dortmund, Germany, September 13-17, 2008, Proceedings",PPSN,2008,5199,Springer,db/conf/ppsn/ppsn2008.html
conf/sbia/1996,"Advances in Artificial Intelligence, 13th Brazilian Symposium on Artificial Intelligence, SBIA '96, Curitiba, Brazil, October 23-25, 1996, Proceedings",SBIA,1996,1159,Springer,db/conf/sbia/sbia96.html
journals/jacic,J. Aerospace Inf. Sys.
conf/stoc/2000,"Proceedings of the Thirty-Second Annual ACM Symposium on Theory of Computing, May 21-23, 2000, Portland, OR, USA",STOC,2000,,ACM,db/conf/stoc/stoc2000.html
journals/kbs,Knowl.-Based Syst.
journals/is,Inf. Syst.
journals/percom,Pervasive and Mobile Computing
conf/pldi/1993,"Proceedings of the ACM SIGPLAN'93 Conference on Programming Language Design and Implementation (PLDI), Albuquerque, New Mexico, USA, June 23-25, 1993",PLDI,1993,,ACM,db/conf/pldi/pldi93.html
conf/sp/1987,"Proceedings of the 1987 IEEE Symposium on Security and Privacy, Oakland, California, USA, April 27-29, 1987",IEEE Symposium on Security and Privacy,1987,,IEEE Computer Society,db/conf/sp/sp1987.html
journals/fthci,Foundations and Trends in Human-Computer Interaction
conf/iros/2002,"IEEE/RSJ International Conference on Intelligent Robots and Systems, Lausanne, Switzerland, September 30 - October 4, 2002",IROS,2002,,IEEE,db/conf/iros/iros2002.html
conf/vldb/92,"18th International Conference on Very Large Data Bases, August 23-27, 1992, Vancouver, Canada, Proceedings.",,1992,,Morgan Kaufmann,db/conf/vldb/vldb92.html
journals/tr,IEEE Transactions on Reliability
conf/chdl/1993,"Computer Hardware Description Languages and their Applications, Proceedings of the 11th IFIP WG10.2 International Conference on Computer Hardware Description Languages and their Applications - CHDL '93, sponsored by IFIP WG10.2 and in cooperation with IEEE COMPSOC, Ottawa, Ontario, Canada, 26-28 April, 1993",CHDL,1993,A-32,North-Holland,db/conf/chdl/chdl1993.html
conf/dolap/99,"DOLAP '99, ACM Second International Workshop on Data Warehousing and OLAP, November 6, 1999, Kansas City, Missouri, USA, Proceedings",,1999,,ACM,db/conf/dolap/dolap1999.html
conf/cikm/97,"Proceedings of the Sixth International Conference on Information and Knowledge Management (CIKM'97), Las Vegas, Nevada, November 10-14, 1997",,1997,,ACM,db/conf/cikm/cikm97.html
